prefetch_event_id,placement_event_id,target_layer_idx,stage,prefetch_candidate_count,issued_load_count,selected_expert_count,candidate_overlap_count,issued_overlap_count,candidate_overlap_ratio,issued_overlap_ratio,placement_assignment_count,candidate_overlap_assignment_count,issued_overlap_assignment_count,candidate_overlap_assignment_ratio,issued_overlap_assignment_ratio
3276,3277,5,decode,8,0,6,3,0,0.375,0.0,6,3,0,0.5,0.0
3278,3279,6,decode,8,0,6,2,0,0.25,0.0,6,2,0,0.3333333333333333,0.0
3280,3281,7,decode,8,0,6,1,0,0.125,0.0,6,1,0,0.16666666666666666,0.0
3284,3285,8,decode,8,1,6,2,0,0.25,0.0,6,2,0,0.3333333333333333,0.0
3288,3289,9,decode,8,1,6,2,0,0.25,0.0,6,2,0,0.3333333333333333,0.0
3290,3291,10,decode,8,0,6,2,0,0.25,0.0,6,2,0,0.3333333333333333,0.0
3296,3297,11,decode,8,2,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3300,3301,12,decode,8,0,6,3,0,0.375,0.0,6,3,0,0.5,0.0
3302,3303,13,decode,8,0,6,1,0,0.125,0.0,6,1,0,0.16666666666666666,0.0
3306,3307,14,decode,8,1,6,3,0,0.375,0.0,6,3,0,0.5,0.0
3310,3311,15,decode,8,0,6,1,0,0.125,0.0,6,1,0,0.16666666666666666,0.0
3314,3315,16,decode,8,0,6,1,0,0.125,0.0,6,1,0,0.16666666666666666,0.0
3320,3321,17,decode,8,0,6,2,0,0.25,0.0,6,2,0,0.3333333333333333,0.0
3322,3323,18,decode,8,0,6,1,0,0.125,0.0,6,1,0,0.16666666666666666,0.0
3324,3325,19,decode,8,0,6,1,0,0.125,0.0,6,1,0,0.16666666666666666,0.0
3326,3327,20,decode,8,0,6,2,0,0.25,0.0,6,2,0,0.3333333333333333,0.0
3332,3333,21,decode,8,2,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3336,3337,22,decode,8,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3338,3339,23,decode,8,0,6,1,0,0.125,0.0,6,1,0,0.16666666666666666,0.0
3346,3347,24,decode,8,1,6,1,0,0.125,0.0,6,1,0,0.16666666666666666,0.0
3350,3351,25,decode,8,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3354,3355,26,decode,8,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3357,3358,2,decode,8,0,6,2,0,0.25,0.0,6,2,0,0.3333333333333333,0.0
3361,3362,3,decode,8,0,6,1,0,0.125,0.0,6,1,0,0.16666666666666666,0.0
3365,3366,4,decode,8,0,6,2,0,0.25,0.0,6,2,0,0.3333333333333333,0.0
3367,3368,5,decode,8,0,6,2,0,0.25,0.0,6,2,0,0.3333333333333333,0.0
3371,3372,6,decode,8,0,6,2,0,0.25,0.0,6,2,0,0.3333333333333333,0.0
3375,3376,7,decode,8,0,6,1,0,0.125,0.0,6,1,0,0.16666666666666666,0.0
3377,3378,8,decode,8,0,6,2,0,0.25,0.0,6,2,0,0.3333333333333333,0.0
3379,3380,9,decode,8,0,6,3,0,0.375,0.0,6,3,0,0.5,0.0
3383,3384,10,decode,8,1,6,3,1,0.375,1.0,6,3,1,0.5,0.16666666666666666
3385,3386,11,decode,8,0,6,3,0,0.375,0.0,6,3,0,0.5,0.0
3387,3388,12,decode,8,0,6,4,0,0.5,0.0,6,4,0,0.6666666666666666,0.0
3393,3394,13,decode,8,2,6,1,0,0.125,0.0,6,1,0,0.16666666666666666,0.0
3397,3398,14,decode,8,1,6,3,1,0.375,1.0,6,3,1,0.5,0.16666666666666666
3399,3400,15,decode,8,0,6,2,0,0.25,0.0,6,2,0,0.3333333333333333,0.0
3403,3404,16,decode,8,1,6,2,0,0.25,0.0,6,2,0,0.3333333333333333,0.0
3409,3410,17,decode,8,2,6,1,0,0.125,0.0,6,1,0,0.16666666666666666,0.0
3411,3412,18,decode,8,0,6,2,0,0.25,0.0,6,2,0,0.3333333333333333,0.0
3415,3416,19,decode,8,1,6,3,1,0.375,1.0,6,3,1,0.5,0.16666666666666666
3417,3418,20,decode,8,0,6,2,0,0.25,0.0,6,2,0,0.3333333333333333,0.0
3421,3422,21,decode,8,1,6,1,0,0.125,0.0,6,1,0,0.16666666666666666,0.0
3423,3424,22,decode,8,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3425,3426,23,decode,8,0,6,3,0,0.375,0.0,6,3,0,0.5,0.0
3427,3428,24,decode,8,0,6,2,0,0.25,0.0,6,2,0,0.3333333333333333,0.0
3431,3432,25,decode,8,0,6,3,0,0.375,0.0,6,3,0,0.5,0.0
3435,3436,26,decode,8,0,6,1,0,0.125,0.0,6,1,0,0.16666666666666666,0.0
3440,3441,2,decode,8,0,6,4,0,0.5,0.0,6,4,0,0.6666666666666666,0.0
3442,3443,3,decode,8,0,6,4,0,0.5,0.0,6,4,0,0.6666666666666666,0.0
3448,3449,4,decode,8,2,6,3,0,0.375,0.0,6,3,0,0.5,0.0
3454,3455,5,decode,8,1,6,2,0,0.25,0.0,6,2,0,0.3333333333333333,0.0
3456,3457,6,decode,8,0,6,2,0,0.25,0.0,6,2,0,0.3333333333333333,0.0
3460,3461,7,decode,8,1,6,3,0,0.375,0.0,6,3,0,0.5,0.0
3462,3463,8,decode,8,0,6,3,0,0.375,0.0,6,3,0,0.5,0.0
3464,3465,9,decode,8,0,6,2,0,0.25,0.0,6,2,0,0.3333333333333333,0.0
