event_id,source_layer_idx,target_layer_idx,prefetch_expert_count,prefetch_resident_expert_count,issued_load_expert_count,prefetch_redundant_candidate_ratio,cache_load_size,prefetch_size
4062,5,6,4,4,0,1.0,56,4
4064,6,7,4,4,0,1.0,56,4
4066,7,8,4,4,0,1.0,56,4
4068,8,9,4,4,0,1.0,56,4
4070,9,10,4,4,0,1.0,56,4
4072,10,11,4,4,0,1.0,56,4
4074,11,12,4,4,0,1.0,56,4
4076,12,13,4,4,0,1.0,56,4
4078,13,14,4,4,0,1.0,56,4
4080,14,15,4,4,0,1.0,56,4
4082,15,16,4,4,0,1.0,56,4
4084,16,17,4,4,0,1.0,56,4
4086,17,18,4,4,0,1.0,56,4
4088,18,19,4,4,0,1.0,56,4
4090,19,20,4,4,0,1.0,56,4
4094,20,21,4,4,0,1.0,56,4
4096,21,22,4,4,0,1.0,56,4
4098,22,23,4,4,0,1.0,56,4
4100,23,24,4,4,0,1.0,56,4
4102,24,25,4,4,0,1.0,56,4
4104,25,26,4,4,0,1.0,56,4
4107,1,2,4,4,0,1.0,56,4
4113,2,3,4,4,0,1.0,56,4
4115,3,4,4,4,0,1.0,56,4
4117,4,5,4,4,0,1.0,56,4
4119,5,6,4,4,0,1.0,56,4
4121,6,7,4,4,0,1.0,56,4
4123,7,8,4,4,0,1.0,56,4
4127,8,9,4,3,1,0.75,56,4
4129,9,10,4,4,0,1.0,56,4
4133,10,11,4,3,1,0.75,56,4
4135,11,12,4,4,0,1.0,56,4
4137,12,13,4,4,0,1.0,56,4
4139,13,14,4,4,0,1.0,56,4
4141,14,15,4,4,0,1.0,56,4
4143,15,16,4,4,0,1.0,56,4
4145,16,17,4,4,0,1.0,56,4
4147,17,18,4,4,0,1.0,56,4
4149,18,19,4,4,0,1.0,56,4
4151,19,20,4,4,0,1.0,56,4
4153,20,21,4,4,0,1.0,56,4
4155,21,22,4,4,0,1.0,56,4
4157,22,23,4,4,0,1.0,56,4
4159,23,24,4,4,0,1.0,56,4
4161,24,25,4,4,0,1.0,56,4
4163,25,26,4,4,0,1.0,56,4
4166,1,2,4,4,0,1.0,56,4
4168,2,3,4,4,0,1.0,56,4
4172,3,4,4,3,1,0.75,56,4
4174,4,5,4,4,0,1.0,56,4
4176,5,6,4,4,0,1.0,56,4
4178,6,7,4,4,0,1.0,56,4
4180,7,8,4,4,0,1.0,56,4
4182,8,9,4,4,0,1.0,56,4
4184,9,10,4,4,0,1.0,56,4
4186,10,11,4,4,0,1.0,56,4
4188,11,12,4,4,0,1.0,56,4
4192,12,13,4,4,0,1.0,56,4
4194,13,14,4,4,0,1.0,56,4
4196,14,15,4,4,0,1.0,56,4
4198,15,16,4,4,0,1.0,56,4
4200,16,17,4,4,0,1.0,56,4
4202,17,18,4,4,0,1.0,56,4
4204,18,19,4,4,0,1.0,56,4
4208,19,20,4,3,1,0.75,56,4
4210,20,21,4,4,0,1.0,56,4
4212,21,22,4,4,0,1.0,56,4
4214,22,23,4,4,0,1.0,56,4
4216,23,24,4,4,0,1.0,56,4
4218,24,25,4,4,0,1.0,56,4
4220,25,26,4,4,0,1.0,56,4
4223,1,2,4,4,0,1.0,56,4
4225,2,3,4,4,0,1.0,56,4
4227,3,4,4,4,0,1.0,56,4
4231,4,5,4,3,1,0.75,56,4
4237,5,6,4,3,1,0.75,56,4
4239,6,7,4,4,0,1.0,56,4
4241,7,8,4,4,0,1.0,56,4
4243,8,9,4,4,0,1.0,56,4
4245,9,10,4,4,0,1.0,56,4
4247,10,11,4,4,0,1.0,56,4
4249,11,12,4,4,0,1.0,56,4
4251,12,13,4,4,0,1.0,56,4
4253,13,14,4,4,0,1.0,56,4
4257,14,15,4,4,0,1.0,56,4
4259,15,16,4,4,0,1.0,56,4
4261,16,17,4,4,0,1.0,56,4
4263,17,18,4,4,0,1.0,56,4
4265,18,19,4,4,0,1.0,56,4
4267,19,20,4,4,0,1.0,56,4
4269,20,21,4,4,0,1.0,56,4
4273,21,22,4,4,0,1.0,56,4
4275,22,23,4,4,0,1.0,56,4
4277,23,24,4,4,0,1.0,56,4
4279,24,25,4,4,0,1.0,56,4
4281,25,26,4,4,0,1.0,56,4
4286,1,2,4,3,1,0.75,56,4
4290,2,3,4,4,0,1.0,56,4
4294,3,4,4,3,1,0.75,56,4
4296,4,5,4,4,0,1.0,56,4
4298,5,6,4,4,0,1.0,56,4
4300,6,7,4,4,0,1.0,56,4
4302,7,8,4,4,0,1.0,56,4
4304,8,9,4,4,0,1.0,56,4
4306,9,10,4,4,0,1.0,56,4
4308,10,11,4,4,0,1.0,56,4
4310,11,12,4,4,0,1.0,56,4
4312,12,13,4,4,0,1.0,56,4
4314,13,14,4,4,0,1.0,56,4
4318,14,15,4,3,1,0.75,56,4
4320,15,16,4,4,0,1.0,56,4
4324,16,17,4,4,0,1.0,56,4
4326,17,18,4,4,0,1.0,56,4
4328,18,19,4,4,0,1.0,56,4
4330,19,20,4,4,0,1.0,56,4
4334,20,21,4,4,0,1.0,56,4
